Código do Ativo;Empresa;Série;Emissão;IPO;Situação;ISIN;Registro CVM da Emissão;Data de Registro CVM da Emissão;Registro CVM do Programa;Data de Registro CVM do Programa;Data de Emissão; Data de Vencimento;Motivo de Saída ;Data de Saída / Novo Vencimento; Data do Início da Rentabilidade;Data do Início da Distribuição;Data da Próxima Repactuação;Ato Societário (1);Data do Ato (1);Ato Societário (2);Data do Ato (2);Forma;Garantia/Espécie;Classe;Quantidade Emitida;Artigo 14º;Artigo 24º;Quantidade em Mercado;Quantidade em Tesouraria;Quantidade Resgatada;Quantidade  Cancelada;Quantidade Convertida no SND;Quantidade Convertida fora do SND;Quantidade Permutada no SND;Quantidade Permutada fora do SND;Unidade Monetária;Valor Nominal na Emissão;Unidade Monetária;Valor Nominal Atual;Data Últ VNA;Índice;Tipo;Critério de Cálculo;Dia de Referência para Índice de Preços;Critério para Índice;Corrige a cada;Percentual Multiplicador/Rentabilidade;Limite da TJLP;Tipo de Tratamento do Limite da TJLP;Juros Critério Antigo do SND;Prêmios Critério Antigo do SND;Amortização - Taxa;Amortização - Cada;Amortização - Unidade;Amortização - Carência;Amortização - Critério;Tipo de Amortização;Juros Critério Novo - Taxa;Juros Critério Novo - Prazo;Juros Critério Novo - Cada;Juros Critério Novo - Unidade;Juros Critério Novo - Carência;Juros Critério Novo - Critério;Juros Critério Novo - Tipo;Prêmio Critério Novo - Taxa;Prêmio Critério Novo - Prazo;Prêmio Critério Novo - Cada;Prêmio Critério Novo - Unidade;Prêmio Critério Novo - Carência;Prêmio Critério Novo - Critério;Prêmio Critério Novo - Tipo;Participação - Taxa;Participação - Cada;Participação - Unidade;Participação - Carência;Participação - Descrição;Rating1;Agência Classificadora;Rating2;Agência Classificadora;Rating3;Agência Classificadora;Banco Mandatário;Agente Fiduciário;Instituição Depositária;Coordenador Líder;CNPJ;Deb Incent (Lei 12431);Escritura Padronizada;Resgate Antecipado
QCAB12;QUALICORP ADMINISTRADORA DE BENEFICIOS S/A;'ÚNI;'002;ND;Registrado;BRQCABDBS015;DISPENSA ICVM 476/09;30/8/2010;;;25/8/2010;25/08/2018; - - - - - - ;;25/8/2010;-;-;AGE;31/03/2011;;;Escritural;Quirografária;Simples;165;0,;0,;165;0;0;0;0,;0;0,;0;R$;1000000,000000;R$;550000,000000;21/7/2016;DI;Integrante de Juros;Não Padrão - SND;;-;   ;100,00;0,000;-;1,6000% aa 252 dias;;-;-;MES;25/08/2011;;Percentual variável sobre o valor nominal de emissão em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;Mês;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;; 07658098000118;N; n ;
QCCS11;QUALICORP CORRETORA DE SEGUROS S/A;'ÚNI;'001;ND;Registrado;BRQCCSDBS007;DISPENSA ICVM 476/09;30/8/2010;;;25/8/2010;25/08/2018; - - - - - - ;;25/8/2010;-;-;AGE;17/08/2010;;;Escritural;Quirografária;Simples;36;0,;0,;36;0;0;0;0,;0;0,;0;R$;1000000,000000;R$;550000,000000;21/7/2016;DI;Integrante de Juros;Não Padrão - SND;;-;   ;100,00;0,000;-;1,6000% aa 252 dias;;-;-;MES;25/08/2011;;Percentual variável sobre o valor nominal de emissão em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;Mês;-;-;;;;;;;BANCO BRADESCO S/A;SLW CVC LTDA;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 07755207000115;N; n ;
QCCS12;QUALICORP CORRETORA DE SEGUROS S/A;'ÚNI;'002;ND;Registrado;BRQCCSDBS015;DISPENSA ICVM 476/09;30/8/2010;;;25/8/2010;25/08/2018; - - - - - - ;;25/8/2010;-;-;AGE;31/03/2011;;;Escritural;Quirografária;Simples;143;0,;0,;143;0;0;0;0,;0;0,;0;R$;1000000,000000;R$;550000,000000;21/7/2016;DI;Integrante de Juros;Não Padrão - SND;;-;   ;100,00;0,000;-;1,6000% aa 252 dias;;-;-;MES;25/08/2011;;Percentual variável sobre o valor nominal de emissão em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;Mês;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;; 07755207000115;N; n ;
QCCS13;QUALICORP CORRETORA DE SEGUROS S/A;'ÚNI;'003;ND;Registrado;BRQCCSDBS023;DISPENSA ICVM 476/09;11/1/2016;;;15/12/2015;16/01/2017; - - - - - - ;;15/12/2015;17/12/2015;-;AGE;15/12/2015;;;Escritural;Quirografária;Simples;31100;0,;0,;31100;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;1,3500;252;6;MES;22/03/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;BANCO ITAU-BBA S/A; 07755207000115;N; n ;
QCHD11;QC HOLDING II PARTICIPACOES S/A;'UNI;'001;ND;Excluído;BRQCHDDBS008;DISPENSA ICVM 476/09;30/8/2010;;;25/8/2010;25/08/2015;VENCIMENTO;24/11/2011;25/8/2010;31/8/2010;-;AGE;17/08/2010;   ;;Escritural;Quirografária;Simples;308;0,;0,;0;0;0;0;0;0;0;0;R$;1000000,000000;R$;0,000000;23/11/2011;DI;Integrante de Juros;Padrão - SND;00;DU;   ;100,00;0,000;-;;;0,0000;12;MES;25/8/2011;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;2,7500;252;6;MES;25/02/2011;Útil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;Mês;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DTVM LTDA;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 11190166000134;N; n ;
QGDI11;QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO SA;'ÚNI;'001;ND;Registrado;BRQGDIDBS007;DISPENSA ICVM 476/09;30/8/2010;;;1/8/2010;01/08/2017; - - - - - - ;;31/8/2010;-;-;AGE;30/07/2010;;;Escritural;Real;Simples;450;0,;0,;450;0;0;0;0,;0;0,;0;R$;1000000,000000;R$;422222,222221;21/7/2016;TR;Integrante de Juros;Padrão - SND;;-;   ;0,00;0,000;-;;;-;6;MES;1/2/2014;-;Percentual variável sobre o valor nominal atualizado em períodos uniformes;10,1569;252;6;MES;01/08/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;Mês;-;-;;;;;;;ITAU UNIBANCO SA;GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO;ITAU CV S/A;PLANNER CV S/A; 11535028000140;N; n ;
QGDI14;QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO SA;'ÚNI;'004;ND;Registrado;BRQGDIDBS031;DISPENSA ICVM 476/09;29/5/2014;;;30/5/2014;30/05/2017; - - - - - - ;;30/5/2014;30/5/2014;-;AGE;14/05/2014;;;Escritural;Quirografária;Simples;10000;0,;0,;10000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;114,50;0,000;-;;;-;-;-;-;-;-;0,0000;0,;6;MES;30/11/2014;-;Linear;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO;ITAU CV S/A;BANCO ITAU-BBA S/A; 11535028000140;N; n ;
QGIM12;QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO SA;'ÚNI;'002;ND;Registrado;BRQGDIDBS015;DISPENSA ICVM 476/09;4/7/2012;;;5/7/2012;05/07/2018; - - - - - - ;;5/7/2012;-;-;AGE;13/06/2012;;;Escritural;Real;Simples;170;0,;0,;170;0;0;0;0,;0;0,;0;R$;1000000,000000;R$;1000000,000000;21/7/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;130,20;0,000;-;;;14,2857;3;MES;5/1/2017;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;0,0000;0,;0,;DIA;05/01/2013;-;Linear;0,0000;0;0,;0 0;-;-;-;0,0000;0;Mês;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 11535028000140;N; n ;
QGIM13;QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO SA;'ÚNI;'003;ND;Registrado;BRQGDIDBS023;DISPENSA ICVM 476/09;9/1/2014;;;7/1/2014;07/01/2019; - - - - - - ;;10/1/2014;10/1/2014;-;AGE;18/12/2013;;;Escritural;Quirografária;Simples;10000;0,;0,;10000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;117,00;0,000;-;;;33,3333;12;MES;7/1/2017;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;0,0000;0,;6;MES;07/07/2014;-;Linear;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A; 11535028000140;N; n ;
QGN11 ;QUIMICA GERAL DO NORDESTE S/A ;'001;'001;ND;Excluído;BRQGNEDBS013;SEP/GER/DEB - 95/071;10/8/1995;;;1/6/1995;01/06/2000;CANCELAMENTO;20/10/1999;1/7/1998;-;-;AGE;23/06/1995;;;Escritural;Flutuante;Simples;2000;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;;ANBID;Integrante de Juros;Não Padrão - SND;00;DC;000;0,00;0,000;-;2,0000% aa 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;;ITAU UNIBANCO SA; 13608583000180;N; n ;
QGN21 ;QUIMICA GERAL DO NORDESTE S/A ;'002;'001;ND;Excluído;BRQGNEDBS021;SEP/GER/DEB - 95/072;10/8/1995;;;1/6/1995;01/12/2000;CANCELAMENTO;20/10/1999;1/7/1998;-;-;AGE;23/06/1995;;;Escritural;Flutuante;Simples;3000;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;;ANBID;Integrante de Juros;Não Padrão - SND;00;DC;000;0,00;0,000;-;2,0000% aa 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;;ITAU UNIBANCO SA; 13608583000180;N; n ;
QRZG11;QUEIROZ GALVAO DESENVOLVIMENTO DE NEGOCIOS SA;'ÚNI;'001;ND;Registrado;BRQRZGDBS001;DISPENSA ICVM 476/09;19/11/2014;;;21/11/2014;21/11/2017; - - - - - - ;;21/11/2014;21/11/2014;-;AGE;11/11/2014;;;Escritural;Quirografária;Simples;310000;0,;0,;310000;0;0;0,;0,;0;0,;0;R$;1000,000000;R$;1000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;115,60;0,000;-;;;-;-;-;-;-;-;0,0000;0,;0,;-;21/11/2017;-;Linear;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM SA;BANCO BRADESCO S/A;BCO VOTORANTIM S/A; 02538768000149;N; n ;
QTLA11;COMERCIAL QUINTELLA COM E EXP S/A;'UNI;'001;ND;Excluído;BRQTLADBS018;SEP/GER/DEB - 96/072;18/7/1996;;;20/5/1996;Indeterminado;VENCIMENTO ANTECIPADO;;20/9/1998;19/7/1996;-;AGE;20/05/1996;   ;;Escritural;Subordinada;Simples;20000;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;729,000000;28/7/2004;SEM-ÍNDICE;-;Não Padrão - SND;00;DU;000;0,00;0,000;-;0,0000% 000;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;ITAU UNIBANCO S/A;BANCO FATOR S/A; 00994533000136;N; n ;
QUAL11;QUALICORP SA;'ÚNI;'001;ND;Excluído;BRQUALDBS008;DISPENSA ICVM 476/09;26/9/2014;;;22/9/2014;16/01/2017;RESGATE TOTAL ANTECIPADO;;22/9/2014;29/9/2014;-;RCA;17/09/2014;;;Escritural;Quirografária;Simples;30000;0,;0,;0;0;30000;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;19/1/2016;DI;  - ;Padrão - SND;;DU;;100,00;0,000;-;;;-;-;-;-;-;-;1,3500;;6;MES;22/03/2015;-;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;BANCO ITAU-BBA S/A; 11992680000193;N; n ;
QUCR12;Q1 COMERCIAL DE ROUPAS S/A;'ÚNI;'002;ND;Excluído;BRQUCRDBS001;DISPENSA ICVM 476/09;14/5/2013;;;2/4/2013;02/04/2018;RESGATE TOTAL ANTECIPADO;;2/4/2013;15/5/2013;-;AGE;28/03/2013;;;Escritural;Real;Simples;37500;0,;0,;0;0;37500;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;9/10/2014;DI;Integrante de Juros;Padrão - SND;;-;;100,00;0,000;-;;;33,3333;12;MES;2/4/2016;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;3,3000;252;6;MES;02/10/2013;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO SA; 09044235000150;N; n ;
QUCR13;Q1 COMERCIAL DE ROUPAS S/A;'ÚNI;'003;ND;Registrado;BRQUCRDBS019;DISPENSA ICVM 476/09;4/7/2013;;;25/4/2013;06/07/2018; - - - - - - ;;25/4/2013;5/7/2013;-;AGE;25/04/2013;;;Escritural;Quirografária;Simples;24;0,;0,;24;0;0;0,;0,;0;0,;0;R$;1000000,000000;R$;1000000,000000;21/7/2016;DI;Integrante de Juros;Não Padrão - SND;;-;;100,00;0,000;-;0,5000% aa 252 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;HSBC CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A; 09044235000150;N; n ;
QUCR14;Q1 COMERCIAL DE ROUPAS S/A;'ÚNI;'004;ND;Registrado;BRQUCRDBS027;DISPENSA ICVM 476/09;8/10/2014;;;30/6/2014;30/06/2019; - - - - - - ;;30/6/2014;9/10/2014;-;AGE;12/09/2014;;;Escritural;Real;Simples;500;0,;0,;400;0;0;0,;0,;0;0,;0;R$;1000000,000000;R$;1000000,000000;21/7/2016;DI;  - ;Não Padrão - SND;;-;;100,00;0,000;-;0,5000% aa 252 dias;;33,3300;-;MES;30/12/2017;;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;;;;;;;;;;;;;;;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO ITAU-BBA S/A; 09044235000150;N; n ;
RACI11;RACINVEST INVESTIMENTOS IMOBILIARIOS S/A;'001;'001;ND;Excluído;;SEP/GER/DEB - 91/011;24/4/1991;;;15/11/1990;15/11/1995;CANCELAMENTO;28/01/1992;15/1/1992;-;-;AGE;30/10/1990;;;Escritural;Real;Simples;50;0,;0,;0;0;0;0;0;0;0;0;Cr$;13750000,000000;R$;0,000000;;INPC;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;SLW CVC LTDA;;BANCO DE INVESTIMENTOS GARANTIA S/A; 58371261000106;N; n ;
RAPT12;RANDON SA IMPLEMENTOS E PARTICIPACOES;'ÚNI;'002;ND;Registrado;BRRAPTDBS009;DISPENSA ICVM 476/09;18/1/2013;;;18/12/2012;18/12/2019; - - - - - - ;;21/1/2013;21/1/2013;-;RCA;18/12/2012;;;Escritural;Quirografária;Simples;3000;0;0;3000;0;0;0;0,;0;0,;0;R$;100000,000000;R$;100000,000000;21/7/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;50,0000;12;MES;18/12/2018;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;1,1500;252;6;MES;18/06/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;Mês;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM SA;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 89086144000116;N; n ;
RAPT13;RANDON SA IMPLEMENTOS E PARTICIPACOES;'ÚNI;'003;ND;Registrado;BRRAPTDBS017;DISPENSA ICVM 476/09;23/8/2013;;;1/8/2013;01/08/2020; - - - - - - ;;26/8/2013;26/8/2013;-;RCA;26/07/2013;;;Escritural;Quirografária;Simples;2000;0,;0,;2000;0;0;0,;0,;0;0,;0;R$;100000,000000;R$;100000,000000;21/7/2016;DI;  - ;Padrão - SND;;DU;;100,00;0,000;-;;;50,0000;12;MES;1/8/2019;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;1,1500;;6;MES;01/02/2014;-;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM SA;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 89086144000116;N; n ;
RAZY11;RAZUYA EMPREENDIMENTOS E PARTICIPACOES SA;'001;'001;ND;Excluído;BRRZYADBS008;DISPENSA ICVM 476/09;30/4/2015;;;4/5/2015;03/06/2015;RESGATE TOTAL ANTECIPADO;;4/5/2015;4/5/2015;-;AGE;16/04/2015;;;Escritural;Quirografária;Simples;36000;0,;0,;0;0;36000;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;7/5/2015;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;1,5000;252;0,;-;03/06/2015;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO ITAU-BBA S/A; 19853504000182;N; n ;
RAZY21;RAZUYA EMPREENDIMENTOS E PARTICIPACOES SA;'002;'001;ND;Excluído;BRRZYADBS016;DISPENSA ICVM 476/09;30/4/2015;;;4/5/2015;20/11/2015;RESGATE TOTAL ANTECIPADO;;4/5/2015;4/5/2015;-;AGE;16/04/2015;;;Escritural;Quirografária;Simples;10000;0,;0,;0;0;10000;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;15/6/2015;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;1,5000;252;0,;-;20/11/2015;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO ITAU-BBA S/A; 19853504000182;N; n ;
RBCC11;RB CAPITAL COMMERCIAL PROPERTIES SA;'ÚNI;'001;ND;Excluído;BRRBCCDBS001;DISPENSA ICVM 476/09;8/11/2013;;;31/10/2013;22/10/2015;VENCIMENTO;;31/10/2013;11/11/2013;-;AGE;31/10/2013;;;Escritural;Quirografária;Simples;5000;0,;0,;0;0;5000;0,;0,;0;0,;0;R$;10000,000000;R$;5740,000000;22/10/2015;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;1,4500;252;0,;-;22/10/2015;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO SA; 09272156000104;N; n ;
RBCP11;PRIME REALTY II EMPREENDIMENTOS IMOBILIARIOS SA;'ÚNI;'001;ND;Registrado;BRRBREDBS005;DISPENSA ICVM 476/09;16/12/2011;;;5/12/2011;30/09/2016; - - - - - - ;;5/12/2011;-;-;AGE;05/12/2011;;;Escritural;Real;Simples;30000;0,;0,;21151;0;0;0;0,;0;0,;0;R$;1000,000000;R$;820,011176;21/7/2016;IPCA;Correção Monetária;Padrão - SND;5;-;   ;0,00;0,000;-;;;-;3;MES;5/3/2015;-;Percentual variável sobre o valor nominal atualizado em períodos uniformes;9,2600;252;3;MES;05/03/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;Mês;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;PINE INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 13745847000147;N; n ;
RBHO12;RB CAPITAL HOLDING SA;'UNI;'002;ND;Excluído;BRRBHODBS005;DISPENSA ICVM 476/09;31/3/2011;;;1/4/2011;01/04/2016;RESGATE TOTAL ANTECIPADO;;1/4/2011;-;-;AGE;23/03/2011;;;Escritural;Quirografária;Simples;44;0,;0,;44;0;0;0;0;0;0;0;R$;1000000,000000;R$;1428978,504248;27/6/2013;IPCA;Correção Monetária;Não Padrão - SND;1;-;012meses;0,00;0,000;-;8,5493% aa 360 dias;;33,3333;-;MES;01/04/2014;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;Mês;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 10140272000140;N; n ;
RBHO13;RB CAPITAL HOLDING SA;'ÚNI;'003;ND;Registrado;BRRBHODBS013;DISPENSA ICVM 476/09;26/6/2013;;;25/6/2013;25/06/2018; - - - - - - ;;27/6/2013;27/6/2013;-;AGE;13/06/2013;;;Escritural;Quirografária;Simples;920;0,;0,;920;0;0;0,;0,;0;0,;0;R$;100000,000000;R$;72628,148841;21/7/2016;DI;Integrante de Juros;Padrão - SND;;-;;100,00;0,000;-;;;-;12;MES;25/6/2015;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;2,0000;252;3;MES;25/06/2014;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 10140272000140;N; n ;
RBRN11;REALTY IX EMPREENDIMENTOS IMOBILIARIOS SA;'ÚNI;'001;ND;Excluído;BRRBRNDBS006;DISPENSA ICVM 476/09;20/4/2012;;;15/4/2012;27/03/2016;VENCIMENTO;;15/4/2012;-;-;AGE;10/04/2012;;;Escritural;Real;Simples;25000;0,;0,;0;0;14495;0;0,;0;0,;0;R$;1000,000000;R$;202,018063;24/3/2016;IPCA;Correção Monetária;Não Padrão - SND;;-;   ;0,00;0,000;-;9,8500% aa 252 dias;;-;-;MES;27/06/2015;;Percentual variável sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;Mês;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;PINE INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 14404274000150;N; n ;
RBSA11;RBS PARTICIPACOES SA;'ÚNI;'001;ND;Registrado;BRRBSADBS001;DISPENSA ICVM 476/09;11/7/2011;;;12/7/2011;12/07/2021; - - - - - - ;;12/7/2011;-;-;AGE;17/06/2011;;;Escritural;Quirografária;Simples;300;0,;0,;300;0;0;0;0,;0;0,;0;R$;1000000,000000;R$;1000000,000000;21/7/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;20,0000;12;MES;12/7/2017;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;2,0500;252;12;MES;12/07/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;Mês;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 68737857000122;N; n ;
RBSA12;RBS PARTICIPACOES SA;'ÚNI;'002;ND;Registrado;BRRBSADBS019;DISPENSA ICVM 476/09;18/9/2013;;;16/9/2013;16/09/2019; - - - - - - ;;16/9/2013;19/9/2013;-;AGE;02/09/2013;;;Escritural;Quirografária;Simples;14000;0,;0,;14000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;50,0000;12;MES;16/9/2018;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;1,9000;252;6;MES;16/03/2014;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO SA; 68737857000122;N; n ;
RCEL12;KLABIN S/A;'001;'002;ND;Excluído;BRRCLLDBS019;SEP/GER/DEB - 90/055;7/11/1990;;;1/9/1990;01/09/2000;CANCELAMENTO;17/05/2000;2/9/1996;-;-;AGE;19/09/1990;;;Nominativa;Subordinada;Simples;67500;0,;0,;0;0;0;0;0;0;0;0;Cr$;59057,600000;R$;0,000000;;SEM-ÍNDICE;-;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000%  ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A;CORRETORA GERAL DE VALORES E CAMBIO LTDA;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A; 89637490000145;N; n ;
RCEL22;KLABIN S/A;'002;'002;ND;Excluído;BRRCLLDBS027;SEP/GER/DEB - 90/059;26/11/1990;;;1/9/1990;01/09/2000;CANCELAMENTO;17/05/2000;2/9/1996;-;-;AGE;19/09/1990;;;Nominativa;Subordinada;Simples;67500;0,;0,;0;0;0;0;0;0;0;0;Cr$;59057,600000;R$;0,000000;;SEM-ÍNDICE;-;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000%  ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A;CORRETORA GERAL DE VALORES E CAMBIO LTDA;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A; 89637490000145;N; n ;
